path,plate,well,sheet,condition
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell1.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell1.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell10.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell10.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell11.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell11.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell13.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell13.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell2.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell2.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell5.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell5.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell7.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell7.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell9.nd2,250710_patterned_plate_9_good,C03,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C03_250718_TRAK1/Cell9.nd2,250710_patterned_plate_9_good,C03,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell1.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell1.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell11.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell11.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell12.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell12.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell2.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell2.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell3.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell3.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell4.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell4.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell5.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell5.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell6.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell6.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell7.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell7.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell8.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell8.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell9.nd2,250710_patterned_plate_9_good,C04,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C04_250718_TRAK2/Cell9.nd2,250710_patterned_plate_9_good,C04,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell1.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell10.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell11.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell12.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell2.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell4.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell6.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell7.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell8.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C05_250718_TRAK1_mDRH/Cell9.nd2,250710_patterned_plate_9_good,C05,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell10.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell11.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell13.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell2.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell3.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell5.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell7.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C06_250718_TRAK1_mDRH_dSp/Cell8.nd2,250710_patterned_plate_9_good,C06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell10.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell11.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell12.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell2.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell3.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell4.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell5.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell6.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell7.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C07_250718_TRAK2_mDRH/Cell8.nd2,250710_patterned_plate_9_good,C07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C08_250721_TRAK2_mDRH_dSp/Cell1.nd2,250710_patterned_plate_9_good,C08,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C08_250721_TRAK2_mDRH_dSp/Cell10.nd2,250710_patterned_plate_9_good,C08,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C08_250721_TRAK2_mDRH_dSp/Cell12.nd2,250710_patterned_plate_9_good,C08,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C08_250721_TRAK2_mDRH_dSp/Cell4.nd2,250710_patterned_plate_9_good,C08,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C08_250721_TRAK2_mDRH_dSp/Cell5.nd2,250710_patterned_plate_9_good,C08,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C08_250721_TRAK2_mDRH_dSp/Cell6.nd2,250710_patterned_plate_9_good,C08,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/C08_250721_TRAK2_mDRH_dSp/Cell9.nd2,250710_patterned_plate_9_good,C08,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell10.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell11.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell12.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell2.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell3.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell4.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell5.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell6.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell8.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F05_250717_ctrl_siRNA_ctrl/Cell9.nd2,250710_patterned_plate_9_good,F05,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F11_250717_ctrl_siRNA_Ars/Cell1.nd2,250710_patterned_plate_9_good,F11,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F11_250717_ctrl_siRNA_Ars/Cell3.nd2,250710_patterned_plate_9_good,F11,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F11_250717_ctrl_siRNA_Ars/Cell4.nd2,250710_patterned_plate_9_good,F11,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F11_250717_ctrl_siRNA_Ars/Cell6.nd2,250710_patterned_plate_9_good,F11,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F11_250717_ctrl_siRNA_Ars/Cell8.nd2,250710_patterned_plate_9_good,F11,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/F11_250717_ctrl_siRNA_Ars/Cell9.nd2,250710_patterned_plate_9_good,F11,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell10.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell11.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell12.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell2.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell4.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell5.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell6.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell7.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell8.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G03_250717_MAPK9_siRNA_ctrl/cell9.nd2,250710_patterned_plate_9_good,G03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell1.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell10.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell11.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell12.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell3.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell5.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell6.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell7.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell8.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250710_patterned_plate_9_good/G09_250718_MAPK9_siRNA_Ars/Cell9.nd2,250710_patterned_plate_9_good,G09,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell1.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell10.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell11.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell12.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell13.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell14.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell15.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell16.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell17.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell18.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell19.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell2.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell20.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell3.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell4.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell5.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell6.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell7.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell8.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/B03_250728_MAPK9_siRNA_Ars/Cell9.nd2,250724_patterned_plate_10,B03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell10.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell11.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell12.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell14.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell15.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell16.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell17.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell18.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell19.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell2.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
